Date,Open,High,Low,Close,Volume
2020-01-02 12:30:00,20139.6484375,20618.271484375,19805.79296875,20139.6484375,32628
2020-01-03 12:30:00,20176.0859375,20176.0859375,19815.640625,20176.0859375,36082
2020-01-06 12:30:00,20682.28515625,20682.28515625,19893.44140625,20682.28515625,78174
2020-01-07 12:30:00,21183.560546875,21314.54296875,20681.30078125,21183.560546875,41707
2020-01-08 12:30:00,21054.548828125,21265.30078125,20681.30078125,21054.548828125,102882
2020-01-09 12:30:00,20681.30078125,21272.1953125,20445.927734375,20681.30078125,44218
2020-01-10 12:30:00,21291.892578125,21370.677734375,20671.453125,21291.892578125,14384
2020-01-13 12:30:00,22844.958984375,23072.453125,21291.892578125,22844.958984375,22500
2020-01-14 12:30:00,23683.044921875,23910.5390625,22858.74609375,23683.044921875,43520
2020-01-15 12:30:00,23369.87109375,23822.888671875,23329.4921875,23369.87109375,105994
2020-01-16 12:30:00,24000.158203125,24079.927734375,23438.80859375,24000.158203125,31050
2020-01-17 12:30:00,23422.06640625,24128.185546875,23348.205078125,23422.06640625,14673
2020-01-20 12:30:00,23143.361328125,23422.06640625,22754.35546875,23143.361328125,20870
2020-01-21 12:30:00,22647.009765625,22995.63671875,22562.314453125,22647.009765625,52471
2020-01-22 12:30:00,22074.826171875,23151.240234375,21961.572265625,22074.826171875,10573
2020-01-23 12:30:00,22847.9140625,22847.9140625,21715.365234375,22847.9140625,21206
2020-01-24 12:30:00,22209.748046875,23044.87890625,22208.763671875,22209.748046875,15548
2020-01-27 12:30:00,21781.349609375,22847.9140625,21279.08984375,21781.349609375,11331
2020-01-28 12:30:00,21981.26953125,22409.66796875,21420.904296875,21981.26953125,18019
2020-01-29 12:30:00,22109.294921875,22247.171875,22010.8125,22109.294921875,4044
2020-01-30 12:30:00,22257.01953125,22602.693359375,21764.607421875,22257.01953125,17447
2020-01-31 12:30:00,21961.572265625,22286.564453125,21950.73828125,21961.572265625,38011
2020-02-03 12:30:00,22063.009765625,22158.537109375,21924.1484375,22063.009765625,33371
2020-02-04 12:30:00,24028.716796875,24373.40625,22262.927734375,24028.716796875,122733
2020-02-05 12:30:00,23095.103515625,24030.6875,22946.396484375,23095.103515625,55318
2020-02-06 12:30:00,23733.26953125,23793.34375,23094.119140625,23733.26953125,68328
2020-02-07 12:30:00,22945.412109375,23631.833984375,22707.083984375,22945.412109375,24075
2020-02-10 12:30:00,22862.685546875,23733.26953125,22769.126953125,22862.685546875,58168
2020-02-11 12:30:00,23438.80859375,23488.048828125,22769.126953125,23438.80859375,44360
2020-02-12 12:30:00,24129.169921875,24197.123046875,23507.74609375,24129.169921875,12891
2020-02-13 12:30:00,24167.578125,24187.2734375,23665.318359375,24167.578125,108027
2020-02-14 12:30:00,23901.67578125,24571.35546875,23901.67578125,23901.67578125,2846
2020-02-17 12:30:00,24177.42578125,24177.42578125,23734.255859375,24177.42578125,14749
2020-02-18 12:30:00,23330.4765625,24225.681640625,23270.40234375,23330.4765625,13104
2020-02-19 12:30:00,23891.826171875,24069.095703125,23635.7734375,23891.826171875,34975
2020-02-20 12:30:00,25595.572265625,26294.796875,24034.626953125,25595.572265625,30653
2020-02-21 12:30:00,25064.751953125,25802.384765625,24814.607421875,25064.751953125,59423
2020-02-24 12:30:00,24030.6875,25987.53125,23399.4140625,24030.6875,9676
2020-02-25 12:30:00,23714.55859375,24403.935546875,23714.55859375,23714.55859375,33842
2020-02-26 12:30:00,22899.125,23832.73828125,22899.125,22899.125,49119
2020-02-27 12:30:00,22258.00390625,23052.7578125,21757.712890625,22258.00390625,58388
2020-02-28 12:30:00,21130.380859375,22382.091796875,21130.380859375,21130.380859375,184718
2020-03-02 12:30:00,22650.94921875,23143.361328125,21485.90234375,22650.94921875,94676
2020-03-03 12:30:00,22847.9140625,23635.7734375,21665.140625,22847.9140625,1015
2020-03-04 12:30:00,23689.9375,24029.703125,22753.37109375,23689.9375,66359
2020-03-05 12:30:00,23340.326171875,23675.166015625,23045.86328125,23340.326171875,58574
2020-03-06 12:30:00,22160.505859375,22946.396484375,22158.537109375,22160.505859375,59758
2020-03-09 12:30:00,20426.232421875,23268.43359375,20384.869140625,20426.232421875,56824
2020-03-10 12:30:00,20700.998046875,21369.693359375,20681.30078125,20700.998046875,38525
2020-03-11 12:30:00,19698.447265625,21321.4375,19698.447265625,19698.447265625,33398
2020-03-12 12:30:00,18514.689453125,20683.271484375,17431.3828125,18514.689453125,50145
2020-03-13 12:30:00,18416.20703125,19991.923828125,17736.677734375,18416.20703125,62769
2020-03-16 12:30:00,15471.5830078125,19203.080078125,15471.5830078125,15471.5830078125,67651
2020-03-17 12:30:00,15973.8427734375,17234.41796875,15412.4931640625,15973.8427734375,67732
2020-03-18 12:30:00,13787.5341796875,18624.00390625,13787.5341796875,13787.5341796875,25470
2020-03-19 12:30:00,14635.4677734375,15493.2490234375,13689.0517578125,14635.4677734375,23617
2020-03-20 12:30:00,13787.5341796875,15807.408203125,13787.5341796875,13787.5341796875,400168
2020-03-23 12:30:00,13690.0361328125,18624.00390625,13393.6044921875,13690.0361328125,23725
2020-03-24 12:30:00,15510.9755859375,16259.4423828125,14284.8701171875,15510.9755859375,60364
2020-03-25 12:30:00,17835.16015625,18318.708984375,15856.6494140625,17835.16015625,171570
2020-03-26 12:30:00,18219.2421875,18622.03515625,17283.658203125,18219.2421875,54486
2020-03-27 12:30:00,17239.341796875,18288.1796875,16939.955078125,17239.341796875,33603
2020-03-30 12:30:00,18613.171875,18907.6328125,17244.265625,18613.171875,57003
2020-03-31 12:30:00,19243.458984375,19429.58984375,18613.171875,19243.458984375,165402
2020-04-01 12:30:00,18096.138671875,18901.724609375,17825.3125,18096.138671875,65624
2020-04-02 12:30:00,18613.171875,19149.900390625,18335.451171875,18613.171875,44130
2020-04-03 12:30:00,18330.52734375,19008.0859375,18099.09375,18330.52734375,30395
2020-04-06 13:30:00,18465.447265625,19076.0390625,18366.96484375,18465.447265625,66475
2020-04-07 13:30:00,18573.77734375,19154.82421875,18279.31640625,18573.77734375,39890
2020-04-08 13:30:00,18911.572265625,18911.572265625,18219.2421875,18911.572265625,45298
2020-04-09 13:30:00,19006.115234375,19450.271484375,18662.412109375,19006.115234375,11604
2020-04-13 13:30:00,18906.6484375,19056.341796875,17628.34765625,18906.6484375,20672
2020-04-14 13:30:00,19302.546875,19450.271484375,18797.333984375,19302.546875,15907
2020-04-15 13:30:00,18711.654296875,19164.671875,18514.689453125,18711.654296875,32383
2020-04-16 13:30:00,18123.712890625,19371.486328125,18123.712890625,18123.712890625,54137
2020-04-17 13:30:00,18677.185546875,19154.82421875,18366.96484375,18677.185546875,15666
2020-04-20 13:30:00,18366.96484375,18908.619140625,18219.2421875,18366.96484375,33098
2020-04-21 13:30:00,17716.98046875,18593.474609375,17531.833984375,17716.98046875,13682
2020-04-22 13:30:00,18504.83984375,18613.171875,17812.509765625,18504.83984375,21265
2020-04-23 13:30:00,18363.025390625,18888.921875,18032.125,18363.025390625,22630
2020-04-24 13:30:00,17923.794921875,18366.96484375,17923.794921875,17923.794921875,20343
2020-04-27 13:30:00,18573.77734375,18809.150390625,17923.794921875,18573.77734375,20867
2020-04-28 13:30:00,19401.029296875,19588.146484375,18701.8046875,19401.029296875,97221
2020-04-29 13:30:00,19302.546875,20139.6484375,19302.546875,19302.546875,9926
2020-04-30 13:30:00,19548.75390625,19548.75390625,18642.71484375,19548.75390625,53667
2020-05-04 13:30:00,18238.9375,19348.833984375,17529.865234375,18238.9375,45175
2020-05-05 13:30:00,18329.541015625,19090.810546875,18216.287109375,18329.541015625,17391
2020-05-06 13:30:00,18258.634765625,18593.474609375,18220.2265625,18258.634765625,28753
2020-05-07 13:30:00,18632.8671875,18957.859375,18465.447265625,18632.8671875,74699
2020-05-08 13:30:00,18238.9375,19115.431640625,18238.9375,18238.9375,49313
2020-05-11 13:30:00,18800.287109375,18853.46875,18268.482421875,18800.287109375,13697
2020-05-12 13:30:00,18219.2421875,18921.421875,18150.3046875,18219.2421875,78736
