Price,Close,High,Low,Open,Volume
Ticker,HLAG.DE,HLAG.DE,HLAG.DE,HLAG.DE,HLAG.DE
Date,,,,,
2021-03-22,91.88969421386719,96.31497901970491,90.71829383437084,93.71187147863179,34512
2021-03-23,85.90254211425781,92.54046383707355,84.34068168420697,90.45797995365028,48175
2021-03-24,82.6486587524414,87.20409663643423,81.47725845340136,86.16284971949497,29947
2021-03-25,80.9566421508789,82.3883492528665,78.2233763674934,78.61384645442948,37547
2021-03-26,83.9502182006836,87.20410262706669,83.03912956828961,83.68991141859983,43021
2021-03-29,84.47084045410156,88.50565509753459,83.55974687005728,88.50565509753459,27763
2021-03-30,85.12162017822266,86.8136341536665,84.08037317020538,86.03270386268723,24718
2021-03-31,86.16285705566406,89.02628135601447,85.9025502692992,86.03270366248162,22421
2021-04-01,87.72472381591797,88.50565407171382,85.77239321139487,87.2691819942093,22277
2021-04-06,88.70088958740234,90.97860863806163,87.20410079666998,89.09134975233229,29252
2021-04-07,90.97860717773438,91.49923065268463,88.57073477741464,90.45798370278412,34985
2021-04-08,91.62938690185547,91.95477534260775,88.70089093508496,91.10876341063839,21996
2021-04-09,92.73570251464844,93.25632598846335,91.04367870726672,91.69445556701864,20652
2021-04-12,91.36906433105469,95.2737253696479,91.04367591117193,93.25632312441466,26271
2021-04-13,93.32140350341797,94.36265051561728,90.327835720963,92.01984970320257,27427
2021-04-14,92.01984405517578,94.36264472379324,90.84845365093388,94.36264472379324,17737
2021-04-15,95.66419982910156,96.31497669868729,92.01984538739471,93.64678756135902,20776
2021-04-16,94.55787658691406,97.03083055836042,93.90709974864221,95.66419522596293,22718
2021-04-19,94.4927978515625,96.31497504105529,93.06109074912774,94.55787950942778,23939
2021-04-20,91.95478057861328,95.53405363069608,91.36907539386819,95.33881856911438,21739
2021-04-21,96.5752944946289,96.9006829665516,91.04369047194308,91.82463074861204,41070
2021-04-22,95.92450714111328,99.8942500398033,95.27373026788982,96.38005889642335,33544
2021-04-23,94.42771911621094,96.0546611414381,92.54046040890779,96.0546611414381,21495
2021-04-26,97.55146026611328,98.85301415855011,94.2975755350212,94.49281060490036,18645
2021-04-27,96.96575927734375,98.72285494266465,95.9245122526741,97.87684297637901,21342
2021-04-28,96.38006591796875,97.29114963482968,95.07851207670012,96.96576117451252,20297
2021-04-29,97.2911376953125,98.9180797972408,95.98958401376986,97.61652611569815,24734
2021-04-30,98.4625473022461,99.95933616352288,97.74668873770189,97.9419237944019,15738
2021-05-03,103.40843963623047,103.92906311303432,98.39745977338556,101.58627236251733,47547
2021-05-04,100.0894775390625,106.33692909278653,99.17838402722384,105.0353754445024,47591
2021-05-05,106.01154327392578,106.0115432739258,100.67517517143811,101.91165712559412,26982
2021-05-06,105.62108612060547,108.3543469402932,103.73382727291464,107.24802826685612,30823
2021-05-07,103.21321105957031,106.46709526787875,102.49735256171583,105.94647180853609,31234
2021-05-10,104.05921936035156,106.66232688586446,103.21321735861359,103.60367752940023,29183
2021-05-11,102.82273864746094,104.12429230122626,99.30854775432108,104.12429230122626,30066
2021-05-12,88.31041717529297,104.05921506918834,87.33425189348044,103.5386015296084,111711
2021-05-13,88.11518859863281,89.09135395207439,85.96763276511533,87.85488180974205,47613
2021-05-14,88.24534606933594,90.78337184789554,85.57715697489795,89.22151135802298,69973
2021-05-17,89.15643310546875,90.91352870620541,86.42317217875978,86.48824390911761,35933
2021-05-18,95.7292709350586,95.7292709350586,90.2627398751192,90.78336329940855,46195
2021-05-19,95.33881378173828,96.31497911056154,92.93094128998769,95.33881378173828,36053
2021-05-20,98.07207489013672,99.3736286642064,95.27373228987345,96.3149792811561,31844
2021-05-21,100.41487121582031,100.87041303059027,97.61652873928091,97.81176378277283,18798
2021-05-25,100.28472137451172,102.49735879877589,98.5276158510504,100.67518154522867,30948
2021-05-26,101.45610046386719,102.30211230085322,100.21962849985643,101.26087536538785,13871
2021-05-27,101.97673797607422,103.21322004086622,100.3497957303485,101.5211961332845,16347
2021-05-28,103.08306121826172,103.92907320899357,100.7402702401595,101.84658902954676,32696
2021-05-31,112.79908752441406,115.32791865614426,104.48057074532747,104.54712294133594,68894
2021-06-01,108.00762176513672,114.79552929240869,105.07949782385522,113.79730729856166,56308
2021-06-02,111.00228881835938,111.7343121949177,108.34036347573415,108.40690551663619,24742
2021-06-03,108.7396469116211,112.7325349522599,107.67488286011438,110.00406755048702,14817
2021-06-04,110.66954040527344,112.33324362797917,109.13893140949644,109.47167205403758,18697
2021-06-07,112.73253631591797,113.73075833815255,110.6029980327054,110.6029980327054,21971
2021-06-08,113.46456146240234,113.66420788296001,111.00228268736113,113.66420788296001,23032
2021-06-09,117.79019165039062,118.3891207664984,113.2649167199398,114.19659664486613,31031
2021-06-10,117.52400207519531,119.38734159851614,115.32791174620853,117.79019053440148,24179
2021-06-11,119.85319519042969,120.98451145448188,114.66243862981662,115.12827354390404,27942
2021-06-14,121.4503402709961,123.31368998823343,117.9898394558062,119.12115566305918,32681
2021-06-15,125.50977325439453,125.90905592904625,121.18414494181751,121.51688558124651,24696
2021-06-16,125.4432373046875,127.30658715760795,122.24892472174385,125.97562442758475,44752
2021-06-17,126.04216003417969,128.23825045744692,123.91262180579058,124.11226823598564,26160
2021-06-18,124.84429931640625,128.77063503076238,123.4467844868549,126.30835618509299,42794
2021-06-21,125.7759780883789,126.5080116522565,121.58344345454499,124.31192111506351,27095
2021-06-22,128.63754272460938,129.7688589512452,125.7094187889434,126.10871164749213,27981
2021-06-23,124.31192016601562,129.635771049747,124.2453679681931,128.83719544807522,25674
2021-06-24,126.17526245117188,127.17348443210064,124.44500695578637,125.57632316995115,24538
2021-06-25,126.97383117675781,127.8389588779266,125.37667000049883,125.84251502343179,20500
2021-06-28,126.90729522705078,129.2364800220313,125.9756253708345,128.37135221015058,20027
2021-06-29,129.4361114501953,130.10159274299838,126.30835140490868,126.90728050665595,18312
2021-06-30,129.16993713378906,130.56744190898314,126.77420015568524,130.2347012261598,30584
2021-07-01,127.70586395263672,132.09804481949385,127.30658124483837,130.90017638722017,27361
2021-07-02,128.9037322998047,129.8354122595977,127.3731232014899,127.3731232014899,15924
2021-07-05,132.031494140625,132.031494140625,127.63932337776524,129.3695687736411,14695
2021-07-06,132.2976837158203,134.42722183277857,131.0998153517692,131.8983908763237,17998
2021-07-07,135.35890197753906,136.956063303705,133.22936369709063,133.628656567242,23621
2021-07-08,124.51156616210938,136.42367841030662,123.5133441249608,135.6251028114757,56584
2021-07-09,122.6482162475586,128.9037369477833,117.72364810821351,126.9072928748044,70573
2021-07-12,122.91439819335938,125.11048858775567,120.91795422653348,124.04571441033954,28797
2021-07-13,120.71829986572266,123.44677716951976,120.38555922645172,123.11403653024882,25098
2021-07-14,120.9844970703125,122.84784665956315,118.65531262235878,120.65175643489053,25229
2021-07-15,119.18770599365234,121.71652683347999,117.5905447662235,121.71652683347999,19673
2021-07-16,118.12294006347656,119.05460989515913,116.72542516151312,117.98984582387043,29822
2021-07-19,115.99339294433594,117.79019042845856,113.19837350742976,117.45744977753071,23549
2021-07-20,117.52400207519531,118.32257760725264,115.06171313256354,117.98983695602551,16694
2021-07-21,121.05105590820312,121.45034878791189,117.12471992697256,118.3225884116591,22622
2021-07-22,123.77953338623047,126.37490663739166,121.64999505778542,122.3820184636423,22389
2021-07-23,125.70941925048828,126.0421599156875,121.64998922772139,124.0457159244922,16983
2021-07-26,126.04216003417969,127.97206198681299,119.85319177920742,122.58165914374247,16399
2021-07-27,116.79197692871094,126.44145650401754,115.79375490367921,126.10871582900697,35151
2021-07-28,116.59232330322266,119.1211543082521,114.26313872177639,116.52578126498754,28600
2021-07-29,116.92506408691406,118.72186159227024,115.99339431508166,116.32613496994165,22546
2021-07-30,121.25069427490234,123.18059619241096,114.72897531867565,116.45923080962281,49661
2021-08-02,127.37312316894531,131.69875183665528,122.64821179380263,123.04749450123536,38575
2021-08-03,129.0368194580078,129.23646587804427,126.70763491793953,127.17347994950417,19399
2021-08-04,134.69342041015625,135.49200614915407,129.70231031361726,130.03505098671985,40693
2021-08-05,135.35890197753906,137.6215446509976,130.90017898156654,135.75819484769042,32249
2021-08-06,134.82652282714844,136.95606107291007,132.23113952231822,136.02438110921233,19836
2021-08-09,135.8912811279297,136.29057397469688,133.36245012542827,133.49555451064327,17110
2021-08-10,137.88772583007812,138.02082006160438,135.22580058179693,136.0243761253935,21975
2021-08-11,142.1468048095703,144.14324864029777,136.15747331738794,137.35533149227368,40733
2021-08-12,149.0678253173828,150.93117516473805,138.28702926728147,142.4130116871425,40986
2021-08-13,143.87705993652344,153.19379845430214,141.61442750112425,150.53187316350824,47670
2021-08-16,140.94895935058594,145.0749419060158,140.94895935058594,142.1468278742759,25672
2021-08-17,141.74752807617188,143.2115850207186,138.6863097930327,141.4813395969596,22533
2021-08-18,145.34112548828125,145.87351260909617,141.48134170986268,142.54610579705272,16296
2021-08-19,138.68629455566406,145.7404001785952,137.22223777197226,145.7404001785952,26528
2021-08-20,128.23825073242188,135.49200334880143,125.04393830576916,133.89484205825545,58535
2021-08-23,129.50267028808594,130.56743431855756,125.50978232632919,128.3713439087035,43562
2021-08-24,128.43789672851562,131.56565694956572,126.1752642676128,130.83363357900973,22943
2021-08-25,126.37489318847656,128.7706298995459,124.71118995980027,128.7706298995459,27884
2021-08-26,129.10337829589844,129.8354118222385,125.17704250228343,126.30835873481324,26425
2021-08-27,132.09805297851562,132.43079366611894,128.1717169265725,129.23648103423915,26344
2021-08-30,135.8912811279297,136.68985666702517,131.7652990472373,132.2976861247806,29215
2021-08-31,128.43789672851562,137.88772958646157,126.90728763816878,135.7581913607108,41532
2021-09-01,128.70408630371094,131.6987523153174,126.97384092300192,129.83541269831375,30128
2021-09-02,131.29946899414062,131.29946899414062,128.23825080144263,129.10337856498245,14750
2021-09-03,130.16815185546875,133.09626563772298,128.77063700449696,133.09626563772298,20826
2021-09-06,134.56033325195312,134.69342749730927,130.30125647391614,132.16460637222232,21882
2021-09-07,138.0208282470703,141.61443363803573,134.69342148938355,134.95962012266224,39042
2021-09-08,134.02793884277344,138.68630825852242,133.76175036650645,137.75463843714843,23386
2021-09-09,139.2187042236328,139.88418561108273,130.63399838730504,133.09627748998167,28493
2021-09-10,139.48487854003906,141.08202952954156,136.5567548533667,139.48487854003906,28253
2021-09-13,139.08560180664062,141.61443296128562,138.553214697067,140.28347026457135,17341
2021-09-14,152.9276123046875,155.58953763582412,142.27991098014095,143.0784865485941,92121
2021-09-15,149.73329162597656,156.38810458713107,149.06781032986112,152.39521681043837,33662
2021-09-16,152.9276123046875,154.65785767726274,146.13970474117693,149.86639411210464,34983
2021-09-17,154.79095458984375,156.7873984917535,152.92760491717357,155.19023727756243,26135
2021-09-20,138.1539306640625,152.39522732140492,138.1539306640625,152.39522732140492,59824
2021-09-21,142.8123016357422,143.74397146307894,138.15393219017946,141.88062165396593,43223
2021-09-22,149.4671173095703,151.4635613867893,143.74397355976672,146.13971051420535,34440
2021-09-23,156.2550048828125,156.6542875538256,150.39876765134161,150.53186187501265,35941
2021-09-24,144.67562866210938,156.78739628692387,142.81228917008127,155.05714086782504,53278
2021-09-27,140.28346252441406,146.5389827920462,137.88772574073766,144.80873747444787,50503
2021-09-28,132.031494140625,142.41300713363793,130.43434298221044,142.41300713363793,45698
2021-09-29,132.2976837158203,137.08914701758607,131.63220241961844,133.22935346872745,31315
2021-09-30,125.70941925048828,134.29413450529162,122.44856479331166,134.29413450529162,54996
2021-10-01,128.83717346191406,130.5008765791679,120.85139849909554,123.51332348670171,46170
2021-10-04,116.459228515625,127.10692940848215,114.99517167374492,126.57454233295152,67971
2021-10-05,121.91617584228516,121.91617584228516,115.32791483340353,116.05993819303532,51152
2021-10-06,117.52400207519531,120.11937509299133,115.79374662703874,120.11937509299133,30527
2021-10-07,122.44857025146484,122.84786312927811,117.45746005099753,120.45212617127792,32368
2021-10-08,119.05461120605469,122.58166444387109,118.12294136411361,122.18238172065621,29533
2021-10-11,117.3243637084961,119.12116131759426,114.59588611933405,118.32258573071057,27838
2021-10-12,116.85852813720703,119.3873491223493,114.79553190781259,115.926848162393,29742
2021-10-13,117.39089965820312,119.58699002398849,115.99339499229535,116.99161696270333,23322
2021-10-14,116.72542572021484,119.3873511428372,114.26314673517709,118.18949282620885,22721
2021-10-15,116.5257797241211,117.12470883251183,111.53466997273564,116.05993469044076,42380
2021-10-18,116.65887451171875,116.85852093361764,113.13182157296787,116.39267589770729,27045
2021-10-19,119.52045440673828,119.58699644901051,116.52578833462063,116.52578833462063,30110
2021-10-20,116.1264877319336,118.72186075986887,115.32791219675649,118.38912010734185,22892
2021-10-21,117.92329406738281,119.12116253719223,114.19660457229085,115.99340219978517,46285
2021-10-22,117.72364044189453,117.92328686707911,115.26136160978866,117.79019263510239,12314
2021-10-25,122.1158218383789,122.58165673003533,117.72364107832918,117.92328750459308,29720
2021-10-26,121.8496322631836,124.57809954914269,121.31724518280849,122.64820780652677,29044
2021-10-27,118.9880599975586,122.71474923271045,118.32257868902016,121.31724457744309,22031
2021-10-28,124.04572296142578,124.44501584409184,117.72364996399865,118.98807065614797,28296
2021-10-29,123.71298217773438,125.64288423647992,120.319033295565,124.24536930271383,52911
2021-11-01,132.23114013671875,136.15748613269832,126.90728942035814,127.77241719265461,67403
2021-11-02,135.75819396972656,136.42367531271543,129.03682834376335,133.02971640169648,42342
2021-11-03,144.14324951171875,144.54253218761505,135.75818131019597,135.75818131019597,42619
2021-11-04,147.8699493408203,147.8699493408203,141.48133467214993,146.00659958787674,145569
2021-11-05,139.35179138183594,147.07137914535915,138.8194144225085,146.67208627142395,39147
2021-11-08,145.60731506347656,145.60731506347656,141.08204004985745,143.47777686719672,36902
2021-11-09,152.2621307373047,153.06070630452743,143.87706189536792,145.20802455888554,41010
2021-11-10,144.40945434570312,151.06426791002124,141.08204756354405,150.26569231319098,35846
2021-11-11,146.93829345703125,148.80164338643922,141.48134807082522,143.87707499054386,23183
2021-11-12,144.27635192871094,155.98881704546486,139.61798269769267,149.20090962544035,62601
2021-11-15,150.79808044433594,154.52476997277685,145.74041803963217,148.80163636160123,56727
2021-11-16,141.4813232421875,150.39876827268648,141.21512463930733,149.9994754455854,46774
2021-11-17,143.87705993652344,145.740409670967,138.95250221033035,141.4813332674724,29699
2021-11-18,140.94895935058594,145.2080361521058,139.88418507298593,143.87707338232582,22684
2021-11-19,146.13970947265625,147.07137930694248,141.61443423232396,141.61443423232396,23151
2021-11-22,141.74752807617188,147.7368602484045,141.74752807617188,145.47422771178134,21634
2021-11-23,136.15748596191406,141.3482322803033,135.09271175820174,140.41656246788457,32056
2021-11-24,139.48487854003906,140.017255433581,135.35888653402066,136.5567548533667,38824
2021-11-25,140.94895935058594,144.6756490133058,139.484902334716,142.1468278742759,17375
2021-11-26,136.42367553710938,140.815856469836,134.427231504859,135.09271284894245,43804
2021-11-29,146.13970947265625,146.80519082698632,138.9525088150037,139.4848959293557,35549
2021-11-30,147.07138061523438,149.86640029739615,142.41301109348487,143.0784924537348,38887
2021-12-01,153.85928344726562,157.18669014013227,150.1325940439186,150.1325940439186,48757
2021-12-02,150.79808044433594,152.26213740745342,147.4706736397781,149.73330620510154,25109
2021-12-03,151.0642547607422,154.65784971089624,149.06781086522577,152.12902890012646,25320
2021-12-06,140.4165496826172,151.59663718586492,140.4165496826172,151.0642501324839,22960
2021-12-07,140.4165496826172,140.4165496826172,140.4165496826172,140.4165496826172,0
2021-12-08,150.2656707763672,152.12902033819967,148.66850965718015,148.93470825426374,12153
2021-12-09,149.60020446777344,151.06426135753128,146.67208053381856,149.73329870239883,11284
2021-12-10,150.53187561035156,151.46355556993706,147.20446894277333,148.40233737398935,11342
2021-12-13,153.1938018798828,158.51765258051776,150.7980751572607,150.7980751572607,33430
2021-12-14,147.603759765625,155.0571485671495,146.53898558493327,153.72618591850443,18062
2021-12-15,148.8016357421875,151.72974965623368,147.47067302590474,147.47067302590474,10034
2021-12-16,153.4600067138672,155.32334641089585,151.4635626203881,152.5283267109131,15041
2021-12-17,150.13258361816406,153.45999007996346,148.93471526102854,153.06069724277205,15158
2021-12-20,155.45643615722656,155.98881307509828,144.67563094486425,146.4058863912638,23536
2021-12-21,158.9169464111328,159.58242775275863,154.12548278231483,156.12192680719227,30127
2021-12-22,168.4998779296875,168.63297217049038,159.05004467052737,159.18313891133025,18960
2021-12-23,171.9603729248047,173.82373284837655,166.503428007976,168.63296624936777,19271
2021-12-27,175.28778076171875,176.3525549666896,171.8272899816619,173.82373400015274,12274
2021-12-28,181.01092529296875,185.80239908604008,175.02159320606907,175.02159320606907,28372
2021-12-29,178.0828094482422,180.21233753659473,174.75540277061765,180.21233753659473,17071
2021-12-30,184.33831787109375,184.33831787109375,178.48209062545467,179.413760372414,13454
2022-01-03,191.2593231201172,192.98957857602258,184.4714259900113,184.60451006577156,27227
2022-01-04,190.86004638671875,196.31700167548746,189.3959995765004,194.18745319477785,19471
2022-01-05,189.92837524414062,193.1226979433729,184.73762878259723,190.460772515119,18563
2022-01-06,185.26998901367188,188.33120704149283,180.34543147789597,188.33120704149283,19521
2022-01-07,186.6009521484375,189.52906580180084,184.87069670953449,185.53617800842966,9588
2022-01-10,171.16180419921875,190.72695101078924,169.96392563389102,187.66573286678937,37963
2022-01-11,174.35610961914062,177.01803495683743,171.69418428144382,171.82728867188013,27434
2022-01-12,179.8130645751953,184.0721410511343,174.22300512234185,174.22300512234185,18041
2022-01-13,180.47854614257812,181.9425928939835,175.02159107302367,178.74829061011852,18025
2022-01-14,177.01803588867188,181.94259372755843,175.15469626602683,178.08281009113136,23953
2022-01-17,173.82373046875,176.48565577265808,167.70129414621002,176.48565577265808,30417
2022-01-18,177.01803588867188,179.81306563151819,171.16180823846278,172.22656213204357,27906
2022-01-19,176.61874389648438,181.80951054328276,172.49277176628337,175.02159273934595,27275
2022-01-20,178.748291015625,180.8778191067398,169.16535367897248,175.82017719729302,24370
2022-01-21,171.69418334960938,175.9532598050333,167.70129536473473,175.15469439338545,21993
2022-01-24,162.1112518310547,173.6906226099419,159.84860927527328,167.5681965641574,52053
2022-01-25,163.0429229736328,165.5717540139076,157.1866853420594,161.71196033711337,21396
2022-01-26,171.56106567382812,172.62583978244527,166.90270687333387,167.96747082751256,18229
2022-01-27,173.025146484375,175.02159048227165,165.4386633541435,167.8343900589559,19698
2022-01-28,172.09347534179688,174.0899193241637,168.63296431547633,173.02514513845904,14645
2022-01-31,175.42088317871094,179.81306403173008,173.95681612474502,175.68707164973785,25162
2022-02-01,154.92405700683594,178.88137494146073,153.46000009894766,178.88137494146073,56507
2022-02-02,158.5176544189453,161.71196690726057,151.86284096597163,157.85217307364792,40743
2022-02-03,155.05715942382812,157.31979202317243,152.12904545356614,157.31979202317243,27314
2022-02-04,153.326904296875,156.1219341873815,149.99949743145288,155.58954705802597,24527
2022-02-07,158.38453674316406,159.05001798998407,150.93114880966746,154.92403629058757,20999
2022-02-08,157.8521728515625,160.2479097530382,156.12192744888733,157.1866915072014,18300
2022-02-09,172.49276733398438,175.28777670993756,155.58953560881702,155.58953560881702,49630
2022-02-10,171.29489135742188,175.5539678344296,168.49987178473307,173.02514688807838,20074
2022-02-11,171.02870178222656,173.82373149132408,166.5034267080736,167.83438936785745,18208
2022-02-14,166.50341796875,167.70128633057038,161.17956760904934,163.7083985607949,28026
2022-02-15,175.82017517089844,176.48565649961662,165.8379450856863,165.8379450856863,23081
2022-02-16,181.14402770996094,181.94259312751285,176.88493091416947,176.88493091416947,22645
2022-02-17,178.2158966064453,185.4031073395097,175.82018000430284,180.21234064748336,16629
2022-02-18,174.35610961914062,179.67996029453423,171.1618073374559,177.68351629126164,18906
2022-02-21,165.97103881835938,175.28777739222423,163.97459483824548,174.3561075966134,21446
2022-02-22,169.56463623046875,172.09346718584004,155.32333040518765,157.71906713226332,27130
2022-02-23,165.43865966796875,174.223000877661,165.43865966796875,169.96392450548797,13068
2022-02-24,161.8450469970703,163.70839663189835,149.99947805541922,154.3916586121968,44472
2022-02-25,174.4892120361328,174.88848458516873,162.377443763043,164.64007621271955,53777
2022-02-28,179.1475830078125,185.935480420626,172.22656089593877,177.94970442281348,54545
2022-03-01,175.82017517089844,181.67640274006718,174.75540098317364,178.7482889554828,25681
2022-03-02,174.88848876953125,180.74473677167413,168.3667797334473,174.35611181882683,33969
2022-03-03,177.41732788085938,179.81306474739392,172.7589585382728,173.95681681710076,20805
2022-03-04,168.63296508789062,182.2087801683927,167.96748375738682,175.42088278258092,31114
2022-03-07,167.7012939453125,171.16180495979884,159.58242380900663,163.04292466905383,28615
2022-03-08,153.1938018798828,171.02870375789777,151.9959334413521,165.03937171968346,45960
2022-03-09,173.29132080078125,173.29132080078125,154.39165655957427,158.65073267875266,45786
2022-03-10,166.37033081054688,184.33832653808594,164.1076983732991,176.35255065917968,59626
2022-03-11,185.26998901367188,191.79171790926912,164.37388035070222,170.36321202339988,70274
2022-03-14,187.798828125,192.19098839104336,180.079241100727,187.26643090777725,49979
2022-03-15,205.50062561035156,208.82803224464405,184.47143192872588,187.6657341740953,62961
2022-03-16,215.88214111328125,220.274321988113,206.2992139465711,206.2992139465711,56944
2022-03-17,227.5946044921875,237.1775311458725,217.8785734550145,218.0116778385025,89839
2022-03-18,232.78536987304688,234.11633258314748,214.95047768125025,224.66650952676062,159836
2022-03-21,237.5768280029297,238.5084977764597,227.3284198763436,232.91845882640163,37003
2022-03-22,233.58395385742188,239.57328600761218,229.0586888008297,237.17754908576023,27717
2022-03-23,237.84304809570312,238.90782239657258,232.11990399880017,233.58397120110578,25629
2022-03-24,227.5946044921875,238.9077865868284,224.66649083535006,236.24586138808937,32546
2022-03-25,227.86077880859375,237.0444323596061,226.3967322254767,228.39317600062597,26363
2022-03-28,240.90423583984375,243.965453948203,228.92557217929902,232.11987436522642,31892
2022-03-29,212.28854370117188,235.58039018876124,200.44298418246348,234.91490886054441,78176
2022-03-30,213.3533172607422,216.81380797196732,207.49706940432688,212.02235460822212,38102
2022-03-31,210.69137573242188,216.28141438079632,210.02589445740404,214.81734745220635,29357
2022-04-01,215.48284912109375,218.67717172882462,209.75972586139022,215.6159535122454,22881
2022-04-04,208.82803344726562,219.20954626782,208.02946803576359,218.14477207693878,22721
2022-04-05,207.09780883789062,212.02236687536313,203.9034861016991,209.75973429694383,17984
2022-04-06,197.5148468017578,207.49706655876466,192.05791218658757,206.69850116353095,52356
2022-04-07,196.9824676513672,201.7739412042759,195.78460941757893,198.84580719478842,19502
2022-04-08,203.63729858398438,209.62663089527803,202.4394402452775,205.63374268774893,28789
2022-04-11,198.71270751953125,204.83512290222745,194.98600841635132,204.43585039489224,24532
2022-04-12,202.83868408203125,207.36396892811175,194.32053190298532,194.98601317662568,22709
2022-04-13,205.766845703125,206.96470403378805,201.37466464256133,204.16967418373494,16768
2022-04-14,209.36041259765625,213.22019585842887,205.36752495870113,205.63371340618946,17384
2022-04-19,222.13766479492188,224.533401698239,215.21666287002262,216.81381403594108,35027
