Date,Open,High,Low,Close,Volume
2020-01-02 12:30:00,23737.626953125,23737.626953125,22930.68359375,23737.626953125,6461
2020-01-03 12:30:00,23905.7421875,24477.328125,23303.89453125,23905.7421875,26156
2020-01-06 12:30:00,24410.08203125,24477.328125,23804.873046875,24410.08203125,29720
2020-01-07 12:30:00,24948.044921875,25032.1015625,24410.08203125,24948.044921875,7685
2020-01-08 12:30:00,25082.53515625,25166.591796875,24546.58984375,25082.53515625,36647
2020-01-09 12:30:00,24948.044921875,25082.53515625,24412.099609375,24948.044921875,64871
2020-01-10 12:30:00,25149.78125,25149.78125,24781.27734375,25149.78125,7542
2020-01-13 12:30:00,25183.404296875,25210.302734375,24907.697265625,25183.404296875,15123
2020-01-14 12:30:00,25048.9140625,25351.517578125,24880.798828125,25048.9140625,58161
2020-01-15 12:30:00,24602.404296875,24977.6328125,24410.08203125,24602.404296875,11670
2020-01-16 12:30:00,24469.9296875,24470.603515625,23875.48046875,24469.9296875,14113
2020-01-17 12:30:00,24478.671875,24543.900390625,24208.345703125,24478.671875,13544
2020-01-20 12:30:00,24208.345703125,24611.818359375,24208.345703125,24208.345703125,11536
2020-01-21 12:30:00,23475.37109375,24208.345703125,23468.646484375,23475.37109375,18417
2020-01-22 12:30:00,23098.796875,23475.37109375,23098.796875,23098.796875,11142
2020-01-23 12:30:00,22993.89453125,23098.796875,22863.4375,22993.89453125,8897
2020-01-24 12:30:00,22796.19140625,23400.728515625,22796.19140625,22796.19140625,8408
2020-01-27 12:30:00,22157.361328125,22796.19140625,21659.744140625,22157.361328125,3226
2020-01-28 12:30:00,22426.341796875,22762.5703125,22157.361328125,22426.341796875,10686
2020-01-29 12:30:00,22123.73828125,22426.341796875,21935.451171875,22123.73828125,17340
2020-01-30 12:30:00,21955.625,22480.810546875,21653.693359375,21955.625,24220
2020-01-31 12:30:00,22468.70703125,22468.70703125,21955.625,22468.70703125,37030
2020-02-03 12:30:00,22987.169921875,23533.201171875,22862.765625,22987.169921875,22791
2020-02-04 12:30:00,23535.890625,23535.890625,22997.927734375,23535.890625,51945
2020-02-05 12:30:00,24208.345703125,24208.345703125,23495.544921875,24208.345703125,34234
2020-02-06 12:30:00,24611.818359375,24711.341796875,24275.591796875,24611.818359375,42929
2020-02-07 12:30:00,24583.57421875,24611.818359375,23938.69140625,24583.57421875,8697
2020-02-10 12:30:00,24141.099609375,24581.55859375,23753.09375,24141.099609375,10482
2020-02-11 12:30:00,24208.345703125,24531.123046875,24141.099609375,24208.345703125,10351
2020-02-12 12:30:00,24141.099609375,24587.609375,24005.263671875,24141.099609375,8126
2020-02-13 12:30:00,24141.099609375,24208.345703125,23468.646484375,24141.099609375,26975
2020-02-14 12:30:00,24352.923828125,24880.126953125,24073.85546875,24336.78515625,779
2020-02-17 12:30:00,24208.345703125,24336.78515625,23872.791015625,24208.345703125,4779
2020-02-18 12:30:00,23603.13671875,24141.099609375,23603.13671875,23603.13671875,10125
2020-02-19 12:30:00,22863.4375,23872.119140625,22863.4375,22863.4375,10753
2020-02-20 12:30:00,22863.4375,23092.072265625,22728.947265625,22863.4375,11087
2020-02-21 12:30:00,22795.51953125,23266.91015625,22669.09765625,22795.51953125,11614
2020-02-24 12:30:00,22033.62890625,22795.51953125,22030.267578125,22033.62890625,4712
2020-02-25 12:30:00,21720.265625,22258.228515625,21671.849609375,21720.265625,11737
2020-02-26 12:30:00,21458.681640625,21993.28125,20913.3203125,21458.681640625,25479
2020-02-27 12:30:00,21517.18359375,21853.412109375,20815.142578125,21517.18359375,21503
2020-02-28 12:30:00,20509.84765625,21516.51171875,20509.84765625,20509.84765625,75184
