Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,MACD,ADX,Relative_Price_20,Relative_Price_50,RSI,Stoch,ROC,BB_High,BB_Low,ATR,Volatility,OBV,ADI,Returns,Returns_5d,Returns_20d
2020-01-02,0.06132481000751888,0.056965192124522224,0.07252193864628498,0.07066731763080808,0.17543801646312976,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.17021698125609663,0.0162887553797988,0.4666640757866857,0.5056879344398263,0.5951148327080549
2020-01-03,0.06000676993310944,0.05484923017566706,0.0717412357156692,0.06504977494105596,0.15862023935658295,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.15761919660331591,0.011940285467523851,0.4666640757866857,0.5056879344398263,0.5951148327080549
2020-01-06,0.05638815081973103,0.05237457952038199,0.06728944114185259,0.0662167472433256,0.15534109635349694,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.17004104395675557,0.022054630894851594,0.5179870344558101,0.5056879344398263,0.5951148327080549
2020-01-07,0.0629034625511864,0.05405348380173858,0.06958387341885314,0.06202517325966328,0.1670694388619469,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.15698993069306386,0.013330027700086417,0.4771171451774476,0.5056879344398263,0.5951148327080549
2020-01-08,0.06176515521419651,0.05717317129043531,0.07141941924045353,0.06926516468598914,0.23243764827503902,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.1735482731980776,0.020890002906928697,0.5647728103239575,0.5056879344398263,0.5951148327080549
2020-01-09,0.0700448433179861,0.06129357012816339,0.08015614058612314,0.07487973040558238,0.16171364499419397,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.18631202970177654,0.02963850321106546,0.551580807913843,0.5056879344398263,0.5951148327080549
2020-01-10,0.0729145760254502,0.06427159064877447,0.08058820900192198,0.07272440401057417,0.15430998291299178,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.17394550513049856,0.02067208209619938,0.4929473652557923,0.5284461391940323,0.5951148327080549
2020-01-13,0.06984114621557747,0.06453382524927359,0.08081765222962206,0.07833896973016741,0.164348868708469,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.18685065044920576,0.03145211186749734,0.5512606652217871,0.5570486999684252,0.5951148327080549
2020-01-14,0.07454714839034354,0.06536272772211571,0.08215855420968732,0.07499880921193647,0.18506753327320644,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.1728338775235163,0.024603658196376166,0.4842710599390366,0.5633316421454447,0.5951148327080549
2020-01-15,0.0723274490832132,0.06636042488033661,0.08460793515993986,0.07805020362475884,0.16191283748709862,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.1856083213894979,0.023478121400251777,0.5318860503631059,0.5351116358728342,0.5951148327080549
2020-01-16,0.07727309490787199,0.07292533246524635,0.08883326628823435,0.0865077758460549,0.1891203569879741,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.19984254224545772,0.034915188761153994,0.5718967703868184,0.5524464357278098,0.5951148327080549
2020-01-17,0.08607999904142538,0.0764850918122521,0.09272784159477948,0.08918407201886208,0.3059136387786411,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.22034312433058334,0.04624218083065808,0.5285943624949502,0.5835615018597926,0.5951148327080549
2020-01-21,0.0839711349223704,0.07854378413571089,0.09560929096083076,0.08746933720736383,0.2519489437619141,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.565865881836729,0.01607701839890696,0.0814513241057086,0.0,0.09135369214599234,0.20273793372184998,0.03232311750623681,0.49662841946181513,0.5361841888674124,0.5951148327080549
2020-01-22,0.0860230836745759,0.07654537562845881,0.09342511062441339,0.08514432351330109,0.19215980059766138,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7108268334011318,0.7858410012449444,0.5848080760093978,0.01607701839890696,0.0814513241057086,0.1973782376135844,0.09135369214599234,0.18834063626334963,0.020219804143750388,0.4921399526080948,0.5430327307020679,0.5951148327080549
2020-01-23,0.08253626856863844,0.0745740948384997,0.09226299557502349,0.08810640882135795,0.14260231296678555,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.7626594170258945,0.8749619563939541,0.5942209270960702,0.01607701839890696,0.0814513241057086,0.19291211488926963,0.09135369214599234,0.20007900407843446,0.029243702583183005,0.5307418937531262,0.5420483259674895,0.5951148327080549
2020-01-24,0.08634360705630723,0.07666594326087217,0.08995962395148921,0.08325097049227176,0.20082332417121881,0.043839178912330024,0.022760527434531386,0.0391847347908546,0.5819120844590647,0.0,0.7659178105075746,0.4073571201724574,0.6059012366896093,0.7288752449888946,0.5917069939719954,0.01607701839890696,0.0814513241057086,0.19828698042978116,0.09135369214599234,0.18521687878568754,0.02119732377573839,0.4737632348197991,0.4586052132649452,0.5951148327080549
